experiment,folder,target_id,target_label,assembly,kind,length,msa_depth,msa_raw_depth,msa_csv,config,sampling_steps,diffusion_samples,max_parallel_samples,recycling_steps,sampling_steps_affinity,diffusion_samples_affinity,sample_rank,status,confidence_score,complex_plddt,ptm,iptm,ligand_iptm,protein_iptm,complex_iplddt,complex_pde,complex_ipde,affinity_pred_value,affinity_probability_binary,structure_path,confidence_json,affinity_json,note
Emma EVE gag matrix protein,runs,gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr,CAXLBM010000121.1:213445-220571|Miniopterus_schreibersii|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,889,889,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,3,ok,0.8913532495498657,0.899443507194519,0.8589920997619629,0.0,0.0,0.0,0.899443507194519,0.4836556911468506,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/boltz_results_gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/predictions/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr_model_3.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/boltz_results_gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/predictions/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/confidence_gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr_model_3.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr.fasta
Emma EVE gag matrix protein,runs,gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr,CAXLBM010000121.1:213445-220571|Miniopterus_schreibersii|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,889,889,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,4,ok,0.8899057507514954,0.8934884667396545,0.8755747079849243,0.0,0.0,0.0,0.8934884667396545,0.427133172750473,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/boltz_results_gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/predictions/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr_model_4.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/boltz_results_gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/predictions/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/confidence_gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr_model_4.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr.fasta
Emma EVE gag matrix protein,runs,gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr,CAXLBM010000121.1:213445-220571|Miniopterus_schreibersii|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,889,889,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,5,ok,0.8871521353721619,0.896038830280304,0.8516050577163696,0.0,0.0,0.0,0.896038830280304,0.5002231597900391,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/boltz_results_gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/predictions/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr_model_5.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/boltz_results_gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/predictions/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr/confidence_gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr_model_5.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_005_caxlbm010000121_1_213445_220571_miniopterus_schr.fasta
Emma EVE gag matrix protein,runs,gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman,JAPQVT010000023.1:10505080-10510722|Myotis_yumanensis|gag_pro_pol_polyprotein__-_NP_041184.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,899,899,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,0,ok,0.9454463124275208,0.9542981386184692,0.9100391268730164,0.0,0.0,0.0,0.9542981386184692,0.34977924823760986,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_0.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/confidence_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_0.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman.fasta
Emma EVE gag matrix protein,runs,gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman,JAPQVT010000023.1:10505080-10510722|Myotis_yumanensis|gag_pro_pol_polyprotein__-_NP_041184.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,899,899,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,1,ok,0.9449960589408875,0.9549961090087891,0.9049957394599915,0.0,0.0,0.0,0.9549961090087891,0.36574408411979675,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_1.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/confidence_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_1.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman.fasta
Emma EVE gag matrix protein,runs,gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman,JAPQVT010000023.1:10505080-10510722|Myotis_yumanensis|gag_pro_pol_polyprotein__-_NP_041184.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,899,899,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,2,ok,0.944794774055481,0.9545882344245911,0.9056206941604614,0.0,0.0,0.0,0.9545882344245911,0.3627939522266388,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_2.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/confidence_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_2.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman.fasta
Emma EVE gag matrix protein,runs,gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman,JAPQVT010000023.1:10505080-10510722|Myotis_yumanensis|gag_pro_pol_polyprotein__-_NP_041184.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,899,899,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,3,ok,0.9442442059516907,0.9539860486984253,0.9052765965461731,0.0,0.0,0.0,0.9539860486984253,0.3579813539981842,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_3.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/confidence_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_3.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman.fasta
Emma EVE gag matrix protein,runs,gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman,JAPQVT010000023.1:10505080-10510722|Myotis_yumanensis|gag_pro_pol_polyprotein__-_NP_041184.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,899,899,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,4,ok,0.9441289901733398,0.9547227621078491,0.9017536640167236,0.0,0.0,0.0,0.9547227621078491,0.3657262623310089,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_4.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/confidence_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_4.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman.fasta
Emma EVE gag matrix protein,runs,gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman,JAPQVT010000023.1:10505080-10510722|Myotis_yumanensis|gag_pro_pol_polyprotein__-_NP_041184.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,899,899,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,5,ok,0.9440481066703796,0.954533040523529,0.9021086692810059,0.0,0.0,0.0,0.954533040523529,0.3687629699707031,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_5.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/boltz_results_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/predictions/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman/confidence_gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman_model_5.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_006_japqvt010000023_1_10505080_10510722_myotis_yuman.fasta
Emma EVE gag matrix protein,runs,gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr,JAKSZU010000317.1:63363-69927|Tupaia_tana|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,884,884,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,0,ok,0.9126289486885071,0.9176852703094482,0.8924034833908081,0.0,0.0,0.0,0.9176852703094482,0.42495521903038025,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_0.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/confidence_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_0.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr.fasta
Emma EVE gag matrix protein,runs,gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr,JAKSZU010000317.1:63363-69927|Tupaia_tana|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,884,884,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,1,ok,0.9116789102554321,0.9148538112640381,0.8989793658256531,0.0,0.0,0.0,0.9148538112640381,0.3994172513484955,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_1.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/confidence_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_1.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr.fasta
Emma EVE gag matrix protein,runs,gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr,JAKSZU010000317.1:63363-69927|Tupaia_tana|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,884,884,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,2,ok,0.9092711806297302,0.9134853482246399,0.8924142122268677,0.0,0.0,0.0,0.9134853482246399,0.4144740104675293,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_2.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/confidence_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_2.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr.fasta
Emma EVE gag matrix protein,runs,gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr,JAKSZU010000317.1:63363-69927|Tupaia_tana|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,884,884,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,3,ok,0.9084450602531433,0.9121115207672119,0.8937791585922241,0.0,0.0,0.0,0.9121115207672119,0.4187607169151306,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_3.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/confidence_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_3.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr.fasta
Emma EVE gag matrix protein,runs,gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr,JAKSZU010000317.1:63363-69927|Tupaia_tana|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,884,884,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,4,ok,0.9077316522598267,0.912628173828125,0.8881456255912781,0.0,0.0,0.0,0.912628173828125,0.4289565086364746,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_4.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/confidence_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_4.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr.fasta
Emma EVE gag matrix protein,runs,gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr,JAKSZU010000317.1:63363-69927|Tupaia_tana|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-90,monomer,monomer,85,884,884,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,5,ok,0.9052503705024719,0.9089699983596802,0.8903717994689941,0.0,0.0,0.0,0.9089699983596802,0.43624788522720337,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_5.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/boltz_results_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/predictions/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr/confidence_gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr_model_5.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_007_jakszu010000317_1_63363_69927_tupaia_tana_gag_pr.fasta
Emma EVE gag matrix protein,runs,gag_008_cm066730_1_117029408_117034735_aselliscus_stolic,CM066730.1:117029408-117034735|Aselliscus_stoliczkanus|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-89,monomer,monomer,84,824,824,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,0,ok,0.8929907083511353,0.8962123394012451,0.8801038861274719,0.0,0.0,0.0,0.8962123394012451,0.4245310425758362,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/boltz_results_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/predictions/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic_model_0.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/boltz_results_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/predictions/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/confidence_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic_model_0.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic.fasta
Emma EVE gag matrix protein,runs,gag_008_cm066730_1_117029408_117034735_aselliscus_stolic,CM066730.1:117029408-117034735|Aselliscus_stoliczkanus|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-89,monomer,monomer,84,824,824,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,1,ok,0.891835629940033,0.8951596021652222,0.8785394430160522,0.0,0.0,0.0,0.8951596021652222,0.4263668656349182,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/boltz_results_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/predictions/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic_model_1.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/boltz_results_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/predictions/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/confidence_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic_model_1.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic.fasta
Emma EVE gag matrix protein,runs,gag_008_cm066730_1_117029408_117034735_aselliscus_stolic,CM066730.1:117029408-117034735|Aselliscus_stoliczkanus|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-89,monomer,monomer,84,824,824,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,2,ok,0.8910967707633972,0.8936788439750671,0.8807685375213623,0.0,0.0,0.0,0.8936788439750671,0.42952051758766174,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/boltz_results_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/predictions/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic_model_2.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/boltz_results_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/predictions/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/confidence_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic_model_2.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic.fasta
Emma EVE gag matrix protein,runs,gag_008_cm066730_1_117029408_117034735_aselliscus_stolic,CM066730.1:117029408-117034735|Aselliscus_stoliczkanus|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-89,monomer,monomer,84,824,824,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,3,ok,0.8906003832817078,0.8935967683792114,0.8786147236824036,0.0,0.0,0.0,0.8935967683792114,0.42203643918037415,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/boltz_results_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/predictions/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic_model_3.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/boltz_results_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/predictions/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/confidence_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic_model_3.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic.fasta
Emma EVE gag matrix protein,runs,gag_008_cm066730_1_117029408_117034735_aselliscus_stolic,CM066730.1:117029408-117034735|Aselliscus_stoliczkanus|gag_pro_pol_polyprotein__-_UNJ19374.1 | matrix_protein | Gag_p10 | residues=6-89,monomer,monomer,84,824,824,,emma_eve_gag_matrix_s40_n6_p2_r5,40,6,2,5,,,4,ok,0.8864540457725525,0.8874332904815674,0.8825369477272034,0.0,0.0,0.0,0.8874332904815674,0.4133076071739197,0.0,,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/boltz_results_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/predictions/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic_model_4.cif,runs/emma_eve_gag_matrix_s40_n6_p2_r5/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/boltz_results_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/predictions/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic/confidence_gag_008_cm066730_1_117029408_117034735_aselliscus_stolic_model_4.json,,runs/emma_eve_gag_matrix_s40_n6_p2_r5/inputs/gag_008_cm066730_1_117029408_117034735_aselliscus_stolic.fasta
